;sp1;sp2;sp1_inc;sp2_inc;obs_cooccur;prob_cooccur;exp_cooccur;p_lt;p_gt;Negative_association;Positive_association;sp1_name;sp2_name;Experimento
7419;1;10;16;0;0;0;0;1;1;0;0;Ursus.arctos;Vulpes.lagopus;96
7420;1;11;16;13;1;0.042;3;0.13897;0.97665;0;0;Ursus.arctos;Meles.meles;96
7421;1;12;16;52;9;0.17;11.9;0.0635;0.98371;0;0;Ursus.arctos;Homo_neand;96
7422;1;13;16;2;2;0.007;0.5;1;0.04969;0;1;Ursus.arctos;Homo.sapiens;96
7423;2;3;34;6;5;0.042;2.9;0.98974;0.08666;0;0;Ursus.spelaeus;Panthera.spelaea;96
7424;2;4;34;7;5;0.049;3.4;0.95512;0.19111;0;0;Ursus.spelaeus;Panthera.leo;96
7425;2;5;34;12;6;0.083;5.8;0.66486;0.58137;0;0;Ursus.spelaeus;Panthera.pardus;96
7426;2;6;34;9;5;0.062;4.4;0.78937;0.46266;0;0;Ursus.spelaeus;Felis.silvestris;96
7427;2;7;34;29;20;0.201;14.1;0.99918;0.00406;0;1;Ursus.spelaeus;Crocuta.crocuta;96
7428;2;8;34;44;29;0.305;21.4;0.99998;0.00016;0;1;Ursus.spelaeus;Canis.lupus;96
7429;2;9;34;38;23;0.264;18.5;0.99259;0.02572;0;1;Ursus.spelaeus;Vulpes.vulpes;96
7430;2;10;34;0;0;0;0;1;1;0;0;Ursus.spelaeus;Vulpes.lagopus;96
7431;2;11;34;13;10;0.09;6.3;0.99577;0.02396;0;1;Ursus.spelaeus;Meles.meles;96
7432;2;12;34;52;21;0.361;25.3;0.01925;0.99583;1;0;Ursus.spelaeus;Homo_neand;96
7433;2;13;34;2;2;0.014;1;1;0.2323;0;0;Ursus.spelaeus;Homo.sapiens;96
7434;3;4;6;7;0;0.009;0.6;0.51821;1;0;0;Panthera.spelaea;Panthera.leo;96
7435;3;5;6;12;1;0.015;1;0.72806;0.6913;0;0;Panthera.spelaea;Panthera.pardus;96
7436;3;6;6;9;0;0.011;0.8;0.42348;1;0;0;Panthera.spelaea;Felis.silvestris;96
7437;3;7;6;29;3;0.036;2.5;0.8107;0.48637;0;0;Panthera.spelaea;Crocuta.crocuta;96
7438;3;8;6;44;5;0.054;3.8;0.94616;0.26919;0;0;Panthera.spelaea;Canis.lupus;96
7439;3;9;6;38;4;0.047;3.3;0.85644;0.42279;0;0;Panthera.spelaea;Vulpes.vulpes;96
7440;3;10;6;0;0;0;0;1;1;0;0;Panthera.spelaea;Vulpes.lagopus;96
7441;3;11;6;13;1;0.016;1.1;0.69191;0.72324;0;0;Panthera.spelaea;Meles.meles;96
7442;3;12;6;52;3;0.064;4.5;0.17203;0.96551;0;0;Panthera.spelaea;Homo_neand;96
7443;3;13;6;2;0;0.002;0.2;0.83478;1;0;0;Panthera.spelaea;Homo.sapiens;96
7444;4;5;7;12;0;0.017;1.2;0.25082;1;0;0;Panthera.leo;Panthera.pardus;96
7445;4;6;7;9;1;0.013;0.9;0.7808;0.63607;0;0;Panthera.leo;Felis.silvestris;96
7446;4;7;7;29;5;0.041;2.9;0.98245;0.09878;0;0;Panthera.leo;Crocuta.crocuta;96
7447;4;8;7;44;5;0.063;4.4;0.81493;0.4795;0;0;Panthera.leo;Canis.lupus;96
7448;4;9;7;38;4;0.054;3.8;0.7081;0.59732;0;0;Panthera.leo;Vulpes.vulpes;96
7449;4;10;7;0;0;0;0;1;1;0;0;Panthera.leo;Vulpes.lagopus;96
7450;4;11;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.leo;Meles.meles;96
7451;4;12;7;52;2;0.074;5.2;0.01031;0.99917;1;0;Panthera.leo;Homo_neand;96
7452;4;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Homo.sapiens;96
7453;5;6;12;9;5;0.022;1.5;0.99954;0.00563;0;1;Panthera.pardus;Felis.silvestris;96
7454;5;7;12;29;8;0.071;5;0.98828;0.05257;0;0;Panthera.pardus;Crocuta.crocuta;96
7455;5;8;12;44;8;0.108;7.5;0.73022;0.51883;0;0;Panthera.pardus;Canis.lupus;96
7456;5;9;12;38;8;0.093;6.5;0.89809;0.26721;0;0;Panthera.pardus;Vulpes.vulpes;96
7457;5;10;12;0;0;0;0;1;1;0;0;Panthera.pardus;Vulpes.lagopus;96
7458;5;11;12;13;3;0.032;2.2;0.85039;0.39146;0;0;Panthera.pardus;Meles.meles;96
7459;5;12;12;52;9;0.127;8.9;0.65089;0.63129;0;0;Panthera.pardus;Homo_neand;96
7460;5;13;12;2;0;0.005;0.3;0.68447;1;0;0;Panthera.pardus;Homo.sapiens;96
7461;6;7;9;29;5;0.053;3.7;0.8996;0.28533;0;0;Felis.silvestris;Crocuta.crocuta;96
7462;6;8;9;44;7;0.081;5.7;0.91824;0.27326;0;0;Felis.silvestris;Canis.lupus;96
7463;6;9;9;38;8;0.07;4.9;0.99749;0.02657;0;1;Felis.silvestris;Vulpes.vulpes;96
7464;6;10;9;0;0;0;0;1;1;0;0;Felis.silvestris;Vulpes.lagopus;96
7465;6;11;9;13;4;0.024;1.7;0.99137;0.05467;0;0;Felis.silvestris;Meles.meles;96
7466;6;12;9;52;7;0.096;6.7;0.73514;0.57961;0;0;Felis.silvestris;Homo_neand;96
7467;6;13;9;2;0;0.004;0.3;0.75776;1;0;0;Felis.silvestris;Homo.sapiens;96
7468;7;8;29;44;23;0.26;18.2;0.99655;0.01489;0;1;Crocuta.crocuta;Canis.lupus;96
7469;7;9;29;38;19;0.225;15.7;0.96702;0.08928;0;0;Crocuta.crocuta;Vulpes.vulpes;96
7470;7;10;29;0;0;0;0;1;1;0;0;Crocuta.crocuta;Vulpes.lagopus;96
7471;7;11;29;13;6;0.077;5.4;0.75787;0.46712;0;0;Crocuta.crocuta;Meles.meles;96
7472;7;12;29;52;18;0.308;21.5;0.04616;0.98737;1;0;Crocuta.crocuta;Homo_neand;96
7473;7;13;29;2;2;0.012;0.8;1;0.16812;0;0;Crocuta.crocuta;Homo.sapiens;96
7474;8;9;44;38;29;0.341;23.9;0.99748;0.01077;0;1;Canis.lupus;Vulpes.vulpes;96
7475;8;10;44;0;0;0;0;1;1;0;0;Canis.lupus;Vulpes.lagopus;96
7476;8;11;44;13;11;0.117;8.2;0.98735;0.06516;0;0;Canis.lupus;Meles.meles;96
7477;8;12;44;52;29;0.467;32.7;0.03242;0.99335;1;0;Canis.lupus;Homo_neand;96
7478;8;13;44;2;1;0.018;1.3;0.60828;0.86542;0;0;Canis.lupus;Homo.sapiens;96
7479;9;10;38;0;0;0;0;1;1;0;0;Vulpes.vulpes;Vulpes.lagopus;96
7480;9;11;38;13;11;0.101;7.1;0.99806;0.01451;0;1;Vulpes.vulpes;Meles.meles;96
7481;9;12;38;52;27;0.403;28.2;0.3462;0.8284;0;0;Vulpes.vulpes;Homo_neand;96
7482;9;13;38;2;1;0.016;1.1;0.7089;0.79462;0;0;Vulpes.vulpes;Homo.sapiens;96
7483;10;11;0;13;0;0;0;1;1;0;0;Vulpes.lagopus;Meles.meles;96
7484;10;12;0;52;0;0;0;1;1;0;0;Vulpes.lagopus;Homo_neand;96
7485;10;13;0;2;0;0;0;1;1;0;0;Vulpes.lagopus;Homo.sapiens;96
7486;11;12;13;52;9;0.138;9.7;0.44169;0.79549;0;0;Meles.meles;Homo_neand;96
7487;11;13;13;2;0;0.005;0.4;0.66087;1;0;0;Meles.meles;Homo.sapiens;96
7488;12;13;52;2;0;0.021;1.5;0.06335;1;0;0;Homo_neand;Homo.sapiens;96
7489;1;2;18;34;10;0.125;8.7;0.83174;0.33932;0;0;Ursus.arctos;Ursus.spelaeus;97
7490;1;3;18;6;3;0.022;1.5;0.96551;0.17203;0;0;Ursus.arctos;Panthera.spelaea;97
7491;1;4;18;7;2;0.026;1.8;0.749;0.58271;0;0;Ursus.arctos;Panthera.leo;97
7492;1;5;18;11;2;0.04;2.8;0.41965;0.84049;0;0;Ursus.arctos;Panthera.pardus;97
7493;1;6;18;9;4;0.033;2.3;0.95734;0.16495;0;0;Ursus.arctos;Felis.silvestris;97
7494;1;7;18;31;11;0.114;8;0.97396;0.08218;0;0;Ursus.arctos;Crocuta.crocuta;97
7495;1;8;18;41;15;0.151;10.5;0.998;0.01199;0;1;Ursus.arctos;Canis.lupus;97
7496;1;9;18;39;10;0.143;10;0.60021;0.616;0;0;Ursus.arctos;Vulpes.vulpes;97
7497;1;10;18;2;0;0.007;0.5;0.54907;1;0;0;Ursus.arctos;Vulpes.lagopus;97
7498;1;11;18;12;1;0.044;3.1;0.1216;0.9806;0;0;Ursus.arctos;Meles.meles;97
7499;1;12;18;52;10;0.191;13.4;0.03918;0.99067;1;0;Ursus.arctos;Homo_neand;97
7500;1;13;18;2;2;0.007;0.5;1;0.06335;0;0;Ursus.arctos;Homo.sapiens;97
7501;2;3;34;6;4;0.042;2.9;0.91334;0.30949;0;0;Ursus.spelaeus;Panthera.spelaea;97
7502;2;4;34;7;4;0.049;3.4;0.80889;0.46733;0;0;Ursus.spelaeus;Panthera.leo;97
7503;2;5;34;11;6;0.076;5.3;0.77606;0.45825;0;0;Ursus.spelaeus;Panthera.pardus;97
7504;2;6;34;9;5;0.062;4.4;0.78937;0.46266;0;0;Ursus.spelaeus;Felis.silvestris;97
7505;2;7;34;31;20;0.215;15.1;0.99584;0.01587;0;1;Ursus.spelaeus;Crocuta.crocuta;97
7506;2;8;34;41;28;0.284;19.9;0.99999;9.00E-05;0;1;Ursus.spelaeus;Canis.lupus;97
7507;2;9;34;39;24;0.271;18.9;0.99652;0.01371;0;1;Ursus.spelaeus;Vulpes.vulpes;97
7508;2;10;34;2;0;0.014;1;0.26087;1;0;0;Ursus.spelaeus;Vulpes.lagopus;97
7509;2;11;34;12;9;0.083;5.8;0.99122;0.04399;0;1;Ursus.spelaeus;Meles.meles;97
7510;2;12;34;52;22;0.361;25.3;0.0653;0.98075;0;0;Ursus.spelaeus;Homo_neand;97
7511;2;13;34;2;2;0.014;1;1;0.2323;0;0;Ursus.spelaeus;Homo.sapiens;97
7512;3;4;6;7;0;0.009;0.6;0.51821;1;0;0;Panthera.spelaea;Panthera.leo;97
7513;3;5;6;11;1;0.013;0.9;0.76366;0.65635;0;0;Panthera.spelaea;Panthera.pardus;97
7514;3;6;6;9;0;0.011;0.8;0.42348;1;0;0;Panthera.spelaea;Felis.silvestris;97
7515;3;7;6;31;4;0.038;2.7;0.94385;0.23398;0;0;Panthera.spelaea;Crocuta.crocuta;97
7516;3;8;6;41;6;0.05;3.5;1;0.03429;0;1;Panthera.spelaea;Canis.lupus;97
7517;3;9;6;39;4;0.048;3.3;0.83899;0.45271;0;0;Panthera.spelaea;Vulpes.vulpes;97
7518;3;10;6;2;1;0.002;0.2;0.99379;0.16522;0;0;Panthera.spelaea;Vulpes.lagopus;97
7519;3;11;6;12;1;0.015;1;0.72806;0.6913;0;0;Panthera.spelaea;Meles.meles;97
7520;3;12;6;52;2;0.064;4.5;0.03449;0.99646;1;0;Panthera.spelaea;Homo_neand;97
7521;3;13;6;2;0;0.002;0.2;0.83478;1;0;0;Panthera.spelaea;Homo.sapiens;97
7522;4;5;7;11;0;0.016;1.1;0.28458;1;0;0;Panthera.leo;Panthera.pardus;97
7523;4;6;7;9;1;0.013;0.9;0.7808;0.63607;0;0;Panthera.leo;Felis.silvestris;97
7524;4;7;7;31;5;0.044;3.1;0.97385;0.13117;0;0;Panthera.leo;Crocuta.crocuta;97
7525;4;8;7;41;5;0.059;4.1;0.87247;0.38133;0;0;Panthera.leo;Canis.lupus;97
7526;4;9;7;39;4;0.056;3.9;0.67946;0.62895;0;0;Panthera.leo;Vulpes.vulpes;97
7527;4;10;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Vulpes.lagopus;97
7528;4;11;7;12;1;0.017;1.2;0.65599;0.74918;0;0;Panthera.leo;Meles.meles;97
7529;4;12;7;52;3;0.074;5.2;0.06672;0.98969;0;0;Panthera.leo;Homo_neand;97
7530;4;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Homo.sapiens;97
7531;5;6;11;9;5;0.02;1.4;0.99976;0.00347;0;1;Panthera.pardus;Felis.silvestris;97
7532;5;7;11;31;8;0.07;4.9;0.99226;0.04106;0;1;Panthera.pardus;Crocuta.crocuta;97
7533;5;8;11;41;8;0.092;6.4;0.91778;0.24357;0;0;Panthera.pardus;Canis.lupus;97
7534;5;9;11;39;7;0.088;6.1;0.81677;0.40688;0;0;Panthera.pardus;Vulpes.vulpes;97
7535;5;10;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Vulpes.lagopus;97
7536;5;11;11;12;3;0.027;1.9;0.91428;0.2806;0;0;Panthera.pardus;Meles.meles;97
7537;5;12;11;52;8;0.117;8.2;0.58035;0.70344;0;0;Panthera.pardus;Homo_neand;97
7538;5;13;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Homo.sapiens;97
7539;6;7;9;31;5;0.057;4;0.86153;0.35336;0;0;Felis.silvestris;Crocuta.crocuta;97
7540;6;8;9;41;6;0.075;5.3;0.81165;0.44098;0;0;Felis.silvestris;Canis.lupus;97
7541;6;9;9;39;8;0.072;5;0.99674;0.03259;0;1;Felis.silvestris;Vulpes.vulpes;97
7542;6;10;9;2;0;0.004;0.3;0.75776;1;0;0;Felis.silvestris;Vulpes.lagopus;97
7543;6;11;9;12;3;0.022;1.5;0.9595;0.17743;0;0;Felis.silvestris;Meles.meles;97
7544;6;12;9;52;7;0.096;6.7;0.73514;0.57961;0;0;Felis.silvestris;Homo_neand;97
7545;6;13;9;2;0;0.004;0.3;0.75776;1;0;0;Felis.silvestris;Homo.sapiens;97
7546;7;8;31;41;24;0.259;18.2;0.9992;0.00412;0;1;Crocuta.crocuta;Canis.lupus;97
7547;7;9;31;39;19;0.247;17.3;0.85989;0.27631;0;0;Crocuta.crocuta;Vulpes.vulpes;97
7548;7;10;31;2;1;0.013;0.9;0.80745;0.69317;0;0;Crocuta.crocuta;Vulpes.lagopus;97
7549;7;11;31;12;6;0.076;5.3;0.77597;0.44982;0;0;Crocuta.crocuta;Meles.meles;97
7550;7;12;31;52;20;0.329;23;0.08218;0.97396;0;0;Crocuta.crocuta;Homo_neand;97
7551;7;13;31;2;2;0.013;0.9;1;0.19255;0;0;Crocuta.crocuta;Homo.sapiens;97
7552;8;9;41;39;27;0.326;22.8;0.98873;0.03688;0;1;Canis.lupus;Vulpes.vulpes;97
7553;8;10;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Canis.lupus;Vulpes.lagopus;97
7554;8;11;41;12;10;0.1;7;0.99065;0.05214;0;0;Canis.lupus;Meles.meles;97
7555;8;12;41;52;28;0.435;30.5;0.13829;0.95192;0;0;Canis.lupus;Homo_neand;97
7556;8;13;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Canis.lupus;Homo.sapiens;97
7557;9;10;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Vulpes.lagopus;97
7558;9;11;39;12;10;0.096;6.7;0.99475;0.03304;0;1;Vulpes.vulpes;Meles.meles;97
7559;9;12;39;52;28;0.414;29;0.39979;0.79021;0;0;Vulpes.vulpes;Homo_neand;97
7560;9;13;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Homo.sapiens;97
7561;10;11;2;12;0;0.005;0.3;0.68447;1;0;0;Vulpes.lagopus;Meles.meles;97
7562;10;12;2;52;0;0.021;1.5;0.06335;1;0;0;Vulpes.lagopus;Homo_neand;97
7563;10;13;2;2;0;0.001;0.1;0.94327;1;0;0;Vulpes.lagopus;Homo.sapiens;97
7564;11;12;12;52;9;0.127;8.9;0.65089;0.63129;0;0;Meles.meles;Homo_neand;97
7565;11;13;12;2;0;0.005;0.3;0.68447;1;0;0;Meles.meles;Homo.sapiens;97
7566;12;13;52;2;0;0.021;1.5;0.06335;1;0;0;Homo_neand;Homo.sapiens;97
7567;1;2;19;33;9;0.128;9;0.61553;0.59608;0;0;Ursus.arctos;Ursus.spelaeus;98
7568;1;3;19;6;3;0.023;1.6;0.95758;0.19633;0;0;Ursus.arctos;Panthera.spelaea;98
7569;1;4;19;7;2;0.027;1.9;0.7171;0.61798;0;0;Ursus.arctos;Panthera.leo;98
7570;1;5;19;11;3;0.043;3;0.65978;0.62537;0;0;Ursus.arctos;Panthera.pardus;98
7571;1;6;19;10;4;0.039;2.7;0.91115;0.26481;0;0;Ursus.arctos;Felis.silvestris;98
7572;1;7;19;32;13;0.124;8.7;0.99553;0.01958;0;1;Ursus.arctos;Crocuta.crocuta;98
7573;1;8;19;44;16;0.171;11.9;0.99604;0.02102;0;1;Ursus.arctos;Canis.lupus;98
7574;1;9;19;41;11;0.159;11.1;0.57732;0.63629;0;0;Ursus.arctos;Vulpes.vulpes;98
7575;1;10;19;2;0;0.008;0.5;0.52795;1;0;0;Ursus.arctos;Vulpes.lagopus;98
7576;1;11;19;13;1;0.05;3.5;0.07358;0.98997;0;0;Ursus.arctos;Meles.meles;98
7577;1;12;19;52;12;0.202;14.1;0.16016;0.94329;0;0;Ursus.arctos;Homo_neand;98
7578;1;13;19;2;2;0.008;0.5;1;0.07081;0;0;Ursus.arctos;Homo.sapiens;98
7579;2;3;33;6;4;0.04;2.8;0.92458;0.28327;0;0;Ursus.spelaeus;Panthera.spelaea;98
7580;2;4;33;7;5;0.047;3.3;0.96225;0.1696;0;0;Ursus.spelaeus;Panthera.leo;98
7581;2;5;33;11;4;0.074;5.2;0.32811;0.86659;0;0;Ursus.spelaeus;Panthera.pardus;98
7582;2;6;33;10;5;0.067;4.7;0.70479;0.55599;0;0;Ursus.spelaeus;Felis.silvestris;98
7583;2;7;33;32;19;0.216;15.1;0.98339;0.05012;0;0;Ursus.spelaeus;Crocuta.crocuta;98
7584;2;8;33;44;28;0.296;20.7;0.99996;0.00031;0;1;Ursus.spelaeus;Canis.lupus;98
7585;2;9;33;41;23;0.276;19.3;0.97926;0.06113;0;0;Ursus.spelaeus;Vulpes.vulpes;98
7586;2;10;33;2;0;0.013;0.9;0.27578;1;0;0;Ursus.spelaeus;Vulpes.lagopus;98
7587;2;11;33;13;10;0.088;6.1;0.997;0.01816;0;1;Ursus.spelaeus;Meles.meles;98
7588;2;12;33;52;21;0.35;24.5;0.04905;0.98652;1;0;Ursus.spelaeus;Homo_neand;98
7589;2;13;33;2;2;0.013;0.9;1;0.21863;0;0;Ursus.spelaeus;Homo.sapiens;98
7590;3;4;6;7;0;0.009;0.6;0.51821;1;0;0;Panthera.spelaea;Panthera.leo;98
7591;3;5;6;11;0;0.013;0.9;0.34365;1;0;0;Panthera.spelaea;Panthera.pardus;98
7592;3;6;6;10;0;0.012;0.9;0.38183;1;0;0;Panthera.spelaea;Felis.silvestris;98
7593;3;7;6;32;4;0.039;2.7;0.93473;0.25808;0;0;Panthera.spelaea;Crocuta.crocuta;98
7594;3;8;6;44;5;0.054;3.8;0.94616;0.26919;0;0;Panthera.spelaea;Canis.lupus;98
7595;3;9;6;41;3;0.05;3.5;0.48637;0.8107;0;0;Panthera.spelaea;Vulpes.vulpes;98
7596;3;10;6;2;1;0.002;0.2;0.99379;0.16522;0;0;Panthera.spelaea;Vulpes.lagopus;98
7597;3;11;6;13;1;0.016;1.1;0.69191;0.72324;0;0;Panthera.spelaea;Meles.meles;98
7598;3;12;6;52;3;0.064;4.5;0.17203;0.96551;0;0;Panthera.spelaea;Homo_neand;98
7599;3;13;6;2;0;0.002;0.2;0.83478;1;0;0;Panthera.spelaea;Homo.sapiens;98
7600;4;5;7;11;0;0.016;1.1;0.28458;1;0;0;Panthera.leo;Panthera.pardus;98
7601;4;6;7;10;1;0.014;1;0.73979;0.67783;0;0;Panthera.leo;Felis.silvestris;98
7602;4;7;7;32;6;0.046;3.2;0.99719;0.03153;0;1;Panthera.leo;Crocuta.crocuta;98
7603;4;8;7;44;6;0.063;4.4;0.96803;0.18507;0;0;Panthera.leo;Canis.lupus;98
7604;4;9;7;41;5;0.059;4.1;0.87247;0.38133;0;0;Panthera.leo;Vulpes.vulpes;98
7605;4;10;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Vulpes.lagopus;98
7606;4;11;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.leo;Meles.meles;98
7607;4;12;7;52;3;0.074;5.2;0.06672;0.98969;0;0;Panthera.leo;Homo_neand;98
7608;4;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Homo.sapiens;98
7609;5;6;11;10;6;0.022;1.6;0.99997;0.00056;0;1;Panthera.pardus;Felis.silvestris;98
7610;5;7;11;32;8;0.072;5;0.98969;0.05131;0;0;Panthera.pardus;Crocuta.crocuta;98
7611;5;8;11;44;7;0.099;6.9;0.64721;0.61755;0;0;Panthera.pardus;Canis.lupus;98
7612;5;9;11;41;8;0.092;6.4;0.91778;0.24357;0;0;Panthera.pardus;Vulpes.vulpes;98
7613;5;10;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Vulpes.lagopus;98
7614;5;11;11;13;3;0.029;2;0.8874;0.331;0;0;Panthera.pardus;Meles.meles;98
7615;5;12;11;52;9;0.117;8.2;0.84049;0.41965;0;0;Panthera.pardus;Homo_neand;98
7616;5;13;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Homo.sapiens;98
7617;6;7;10;32;6;0.065;4.6;0.90694;0.26168;0;0;Felis.silvestris;Crocuta.crocuta;98
7618;6;8;10;44;7;0.09;6.3;0.80208;0.44907;0;0;Felis.silvestris;Canis.lupus;98
7619;6;9;10;41;9;0.084;5.9;0.99717;0.02844;0;1;Felis.silvestris;Vulpes.vulpes;98
7620;6;10;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Vulpes.lagopus;98
7621;6;11;10;13;4;0.027;1.9;0.98458;0.08083;0;0;Felis.silvestris;Meles.meles;98
7622;6;12;10;52;8;0.106;7.4;0.79319;0.49705;0;0;Felis.silvestris;Homo_neand;98
7623;6;13;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Homo.sapiens;98
7624;7;8;32;44;25;0.287;20.1;0.99668;0.01397;0;1;Crocuta.crocuta;Canis.lupus;98
7625;7;9;32;41;21;0.268;18.7;0.91072;0.19626;0;0;Crocuta.crocuta;Vulpes.vulpes;98
7626;7;10;32;2;1;0.013;0.9;0.79462;0.7089;0;0;Crocuta.crocuta;Vulpes.lagopus;98
7627;7;11;32;13;6;0.085;5.9;0.63582;0.60511;0;0;Crocuta.crocuta;Meles.meles;98
7628;7;12;32;52;20;0.34;23.8;0.03611;0.99076;1;0;Crocuta.crocuta;Homo_neand;98
7629;7;13;32;2;2;0.013;0.9;1;0.20538;0;0;Crocuta.crocuta;Homo.sapiens;98
7630;8;9;44;41;29;0.368;25.8;0.96929;0.08554;0;0;Canis.lupus;Vulpes.vulpes;98
7631;8;10;44;2;1;0.018;1.3;0.60828;0.86542;0;0;Canis.lupus;Vulpes.lagopus;98
7632;8;11;44;13;11;0.117;8.2;0.98735;0.06516;0;0;Canis.lupus;Meles.meles;98
7633;8;12;44;52;29;0.467;32.7;0.03242;0.99335;1;0;Canis.lupus;Homo_neand;98
7634;8;13;44;2;1;0.018;1.3;0.60828;0.86542;0;0;Canis.lupus;Homo.sapiens;98
7635;9;10;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Vulpes.vulpes;Vulpes.lagopus;98
7636;9;11;41;13;11;0.109;7.6;0.9948;0.03222;0;1;Vulpes.vulpes;Meles.meles;98
7637;9;12;41;52;30;0.435;30.5;0.51263;0.69996;0;0;Vulpes.vulpes;Homo_neand;98
7638;9;13;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Vulpes.vulpes;Homo.sapiens;98
7639;10;11;2;13;0;0.005;0.4;0.66087;1;0;0;Vulpes.lagopus;Meles.meles;98
7640;10;12;2;52;0;0.021;1.5;0.06335;1;0;0;Vulpes.lagopus;Homo_neand;98
7641;10;13;2;2;0;0.001;0.1;0.94327;1;0;0;Vulpes.lagopus;Homo.sapiens;98
7642;11;12;13;52;9;0.138;9.7;0.44169;0.79549;0;0;Meles.meles;Homo_neand;98
7643;11;13;13;2;0;0.005;0.4;0.66087;1;0;0;Meles.meles;Homo.sapiens;98
7644;12;13;52;2;0;0.021;1.5;0.06335;1;0;0;Homo_neand;Homo.sapiens;98
7645;1;2;16;31;7;0.101;7.1;0.59575;0.62894;0;0;Ursus.arctos;Ursus.spelaeus;99
7646;1;3;16;7;3;0.023;1.6;0.95676;0.19098;0;0;Ursus.arctos;Panthera.spelaea;99
7647;1;4;16;8;2;0.026;1.8;0.73867;0.58963;0;0;Ursus.arctos;Panthera.leo;99
7648;1;5;16;11;3;0.036;2.5;0.78537;0.4839;0;0;Ursus.arctos;Panthera.pardus;99
7649;1;6;16;10;5;0.033;2.3;0.99285;0.04197;0;1;Ursus.arctos;Felis.silvestris;99
7650;1;7;16;29;10;0.095;6.6;0.98711;0.04921;0;1;Ursus.arctos;Crocuta.crocuta;99
7651;1;8;16;41;13;0.134;9.4;0.99345;0.03251;0;1;Ursus.arctos;Canis.lupus;99
7652;1;9;16;40;11;0.131;9.1;0.91398;0.21885;0;0;Ursus.arctos;Vulpes.vulpes;99
7653;1;10;16;2;0;0.007;0.5;0.59255;1;0;0;Ursus.arctos;Vulpes.lagopus;99
7654;1;11;16;13;1;0.042;3;0.13897;0.97665;0;0;Ursus.arctos;Meles.meles;99
7655;1;12;16;51;10;0.167;11.7;0.22606;0.91372;0;0;Ursus.arctos;Homo_neand;99
7656;1;13;16;1;1;0.003;0.2;1;0.22857;0;0;Ursus.arctos;Homo.sapiens;99
7657;2;3;31;7;5;0.044;3.1;0.97385;0.13117;0;0;Ursus.spelaeus;Panthera.spelaea;99
7658;2;4;31;8;5;0.051;3.5;0.93051;0.23398;0;0;Ursus.spelaeus;Panthera.leo;99
7659;2;5;31;11;4;0.07;4.9;0.40688;0.81677;0;0;Ursus.spelaeus;Panthera.pardus;99
7660;2;6;31;10;5;0.063;4.4;0.76994;0.47666;0;0;Ursus.spelaeus;Felis.silvestris;99
7661;2;7;31;29;16;0.183;12.8;0.96312;0.09715;0;0;Ursus.spelaeus;Crocuta.crocuta;99
7662;2;8;31;41;25;0.259;18.2;0.99988;8.00E-04;0;1;Ursus.spelaeus;Canis.lupus;99
7663;2;9;31;40;24;0.253;17.7;0.99961;0.00218;0;1;Ursus.spelaeus;Vulpes.vulpes;99
7664;2;10;31;2;0;0.013;0.9;0.30683;1;0;0;Ursus.spelaeus;Vulpes.lagopus;99
7665;2;11;31;13;10;0.082;5.8;0.99856;0.00998;0;1;Ursus.spelaeus;Meles.meles;99
7666;2;12;31;51;19;0.323;22.6;0.04763;0.98656;1;0;Ursus.spelaeus;Homo_neand;99
7667;2;13;31;1;1;0.006;0.4;1;0.44286;0;0;Ursus.spelaeus;Homo.sapiens;99
7668;3;4;7;8;0;0.011;0.8;0.41025;1;0;0;Panthera.spelaea;Panthera.leo;99
7669;3;5;7;11;1;0.016;1.1;0.69803;0.71542;0;0;Panthera.spelaea;Panthera.pardus;99
7670;3;6;7;10;0;0.014;1;0.32217;1;0;0;Panthera.spelaea;Felis.silvestris;99
7671;3;7;7;29;4;0.041;2.9;0.90122;0.30998;0;0;Panthera.spelaea;Crocuta.crocuta;99
7672;3;8;7;41;6;0.059;4.1;0.98125;0.12753;0;0;Panthera.spelaea;Canis.lupus;99
7673;3;9;7;40;4;0.057;4;0.64962;0.6599;0;0;Panthera.spelaea;Vulpes.vulpes;99
7674;3;10;7;2;1;0.003;0.2;0.9913;0.1913;0;0;Panthera.spelaea;Vulpes.lagopus;99
